"","loci.group_name","loci.value","starts.value","ends.value"
"14417","ENST00000360110","3",196074063,196074081
"14418","ENST00000392396","3",196073964,196073982
"14419","ENST00000420415","3",196073964,196073982
"14420","ENST00000360110","3",196055137,196055155
"14421","ENST00000392396","3",196053517,196053535
"14422","ENST00000463047","3",196053517,196053535
"14423","ENST00000420415","3",196053517,196053535
"14424","ENST00000426789","3",196053517,196053535
"14425","ENST00000475593","3",196053517,196053535
"14426","ENST00000360110","3",196055079,196055094
"14427","ENST00000360110","3",196053555,196053558
"14428","ENST00000392396","3",196053456,196053474
"14429","ENST00000420415","3",196053456,196053474
"14430","ENST00000426789","3",196053456,196053474
"14431","ENST00000360110","3",196055203,196055221
"14432","ENST00000392396","3",196055104,196055122
"14433","ENST00000463047","3",196055104,196055122
"14434","ENST00000420415","3",196055104,196055122
"14435","ENST00000426789","3",196055104,196055122
"14436","ENST00000475593","3",196055104,196055122
"14437","ENST00000360110","3",196052123,196052141
"14438","ENST00000392396","3",196052024,196052042
"14439","ENST00000420415","3",196052024,196052042
"14440","ENST00000360110","3",196050561,196050579
"14441","ENST00000392396","3",196050462,196050480
"14442","ENST00000420415","3",196050462,196050480
"14443","ENST00000360110","3",196051384,196051402
"14444","ENST00000392396","3",196051285,196051303
"14445","ENST00000420415","3",196051285,196051303
"14446","ENST00000360110","3",196051465,196051483
"14447","ENST00000392396","3",196051366,196051384
"14448","ENST00000420415","3",196051366,196051384
"14449","ENST00000360110","3",196075244,196075262
"14450","ENST00000392396","3",196075158,196075163
"14451","ENST00000392396","3",196074112,196074125
"14452","ENST00000360110","3",196051888,196051906
"14453","ENST00000392396","3",196051789,196051807
"14454","ENST00000420415","3",196051789,196051807
"14455","ENST00000360110","3",196049662,196049680
"14456","ENST00000392396","3",196049563,196049581
"14457","ENST00000420415","3",196049563,196049581
"14458","ENST00000360110","3",196051752,196051770
"14459","ENST00000392396","3",196051653,196051671
"14460","ENST00000420415","3",196051653,196051671
"14461","ENST00000360110","3",196060181,196060199
"14462","ENST00000483983","3",196058327,196058345
"14463","ENST00000392396","3",196058327,196058345
"14464","ENST00000482479","3",196058327,196058345
"14465","ENST00000477148","3",196058327,196058345
"14466","ENST00000420415","3",196058327,196058345
"14467","ENST00000465288","3",196058327,196058345
"14468","ENST00000463356","3",196058327,196058345
"14469","ENST00000475593","3",196058327,196058345
"14470","ENST00000360110","3",196068055,196068073
"14471","ENST00000392396","3",196067582,196067600
"14472","ENST00000420415","3",196067582,196067600
"14473","ENST00000360110","3",196067638,196067656
"14474","ENST00000392396","3",196067539,196067557
"14475","ENST00000420415","3",196067539,196067557
"14476","ENST00000360110","3",196067572,196067590
"14477","ENST00000392396","3",196065556,196065574
"14478","ENST00000420415","3",196065556,196065574
"14479","ENST00000360110","3",196058283,196058288
"14480","ENST00000360110","3",196055288,196055301
"14481","ENST00000483983","3",196055189,196055207
"14482","ENST00000392396","3",196055189,196055207
"14483","ENST00000463047","3",196055189,196055207
"14484","ENST00000420415","3",196055189,196055207
"14485","ENST00000426789","3",196055189,196055207
"14486","ENST00000475593","3",196055189,196055207
"14487","ENST00000360110","3",196065558,196065576
"14488","ENST00000392396","3",196065459,196065477
"14489","ENST00000420415","3",196065459,196065477
"14490","ENST00000464368","3",196065459,196065477
"14491","ENST00000360110","3",196062867,196062885
"14492","ENST00000483983","3",196060226,196060244
"14493","ENST00000392396","3",196060226,196060244
"14494","ENST00000477148","3",196060226,196060244
"14495","ENST00000420415","3",196060226,196060244
"14496","ENST00000465288","3",196060226,196060244
"14497","ENST00000463356","3",196060226,196060244
"14498","ENST00000475593","3",196060226,196060244
"14499","ENST00000360110","3",196050208,196050226
"14500","ENST00000392396","3",196050109,196050127
"14501","ENST00000420415","3",196050109,196050127
"14502","ENST00000360110","3",196065442,196065451
"14503","ENST00000360110","3",196064419,196064428
"14504","ENST00000392396","3",196064320,196064338
"14505","ENST00000420415","3",196064320,196064338
"14506","ENST00000464368","3",196064320,196064338
"14507","ENST00000360110","3",196064354,196064372
"14508","ENST00000392396","3",196062886,196062904
"14509","ENST00000477148","3",196062886,196062904
"14510","ENST00000420415","3",196062886,196062904
"14511","ENST00000465288","3",196062886,196062904
"14512","ENST00000464368","3",196062886,196062904
"14513","ENST00000475593","3",196062886,196062904
"14514","ENST00000360110","3",196051020,196051038
"14515","ENST00000392396","3",196050921,196050939
"14516","ENST00000420415","3",196050921,196050939
"14517","ENST00000360110","3",196049939,196049957
"14518","ENST00000392396","3",196049840,196049858
"14519","ENST00000420415","3",196049840,196049858
"14520","ENST00000360110","3",196050863,196050881
"14521","ENST00000392396","3",196050764,196050782
"14522","ENST00000420415","3",196050764,196050782
"14523","ENST00000360110","3",196049827,196049845
"14524","ENST00000392396","3",196049728,196049746
"14525","ENST00000420415","3",196049728,196049746
"14526","ENST00000392396","3",196082027,196082045
"14527","ENST00000360110","3",196050952,196050970
"14528","ENST00000392396","3",196050853,196050871
"14529","ENST00000420415","3",196050853,196050871
"14530","ENST00000535958","12",6334165,6334183
"14531","ENST00000543995","12",6334165,6334183
"14532","ENST00000543048","12",6334165,6334183
"14533","ENST00000536194","12",6334165,6334183
"14534","ENST00000162749","12",6334165,6334183
"14535","ENST00000540022","12",6334165,6334183
"14536","ENST00000440083","12",6334165,6334183
"14537","ENST00000539372","12",6334165,6334183
"14538","ENST00000538363","12",6334165,6334183
"14539","ENST00000366159","12",6334165,6334183
"14540","ENST00000437813","12",6334165,6334183
"14541","ENST00000535958","12",6341842,6341860
"14542","ENST00000534885","12",6341842,6341860
"14543","ENST00000543995","12",6341842,6341860
"14544","ENST00000543048","12",6341842,6341860
"14545","ENST00000536194","12",6341842,6341860
"14546","ENST00000162749","12",6341842,6341860
"14547","ENST00000540022","12",6341842,6341860
"14548","ENST00000440083","12",6341842,6341860
"14549","ENST00000539372","12",6341842,6341860
"14550","ENST00000538363","12",6341842,6341860
"14551","ENST00000535958","12",6341925,6341943
"14552","ENST00000534885","12",6341925,6341943
"14553","ENST00000543995","12",6341925,6341943
"14554","ENST00000543048","12",6341925,6341943
"14555","ENST00000536194","12",6341925,6341943
"14556","ENST00000162749","12",6341925,6341943
"14557","ENST00000540022","12",6341925,6341943
"14558","ENST00000440083","12",6341925,6341943
"14559","ENST00000539372","12",6341925,6341943
"14560","ENST00000538363","12",6341925,6341943
"14561","ENST00000534885","12",6330870,6330888
"14562","ENST00000535038","12",6330870,6330888
"14563","ENST00000543995","12",6330870,6330888
"14564","ENST00000162749","12",6330870,6330888
"14565","ENST00000537842","12",6330870,6330888
"14566","ENST00000540022","12",6330870,6330888
"14567","ENST00000539372","12",6330870,6330888
"14568","ENST00000536717","12",6330870,6330888
"14569","ENST00000535958","12",6341929,6341947
"14570","ENST00000534885","12",6341929,6341947
"14571","ENST00000543995","12",6341929,6341947
"14572","ENST00000543048","12",6341929,6341947
"14573","ENST00000536194","12",6341929,6341947
"14574","ENST00000162749","12",6341929,6341947
"14575","ENST00000540022","12",6341929,6341947
"14576","ENST00000440083","12",6341929,6341947
"14577","ENST00000539372","12",6341929,6341947
"14578","ENST00000538363","12",6341929,6341947
"14579","ENST00000535958","12",6341934,6341952
"14580","ENST00000534885","12",6341934,6341952
"14581","ENST00000543995","12",6341934,6341952
"14582","ENST00000543048","12",6341934,6341952
"14583","ENST00000536194","12",6341934,6341952
"14584","ENST00000162749","12",6341934,6341952
"14585","ENST00000540022","12",6341934,6341952
"14586","ENST00000440083","12",6341934,6341952
"14587","ENST00000539372","12",6341934,6341952
"14588","ENST00000538363","12",6341934,6341952
"14589","ENST00000535958","12",6341850,6341868
"14590","ENST00000534885","12",6341850,6341868
"14591","ENST00000543995","12",6341850,6341868
"14592","ENST00000543048","12",6341850,6341868
"14593","ENST00000536194","12",6341850,6341868
"14594","ENST00000162749","12",6341850,6341868
"14595","ENST00000540022","12",6341850,6341868
"14596","ENST00000440083","12",6341850,6341868
"14597","ENST00000539372","12",6341850,6341868
"14598","ENST00000538363","12",6341850,6341868
"14599","ENST00000534885","12",6330645,6330663
"14600","ENST00000543359","12",6330645,6330663
"14601","ENST00000535038","12",6330645,6330663
"14602","ENST00000543995","12",6330645,6330663
"14603","ENST00000162749","12",6330645,6330663
"14604","ENST00000537842","12",6330645,6330663
"14605","ENST00000540022","12",6330645,6330663
"14606","ENST00000539372","12",6330645,6330663
"14607","ENST00000536717","12",6330645,6330663
"14608","ENST00000534885","12",6330668,6330686
"14609","ENST00000543359","12",6330668,6330686
"14610","ENST00000535038","12",6330668,6330686
"14611","ENST00000543995","12",6330668,6330686
"14612","ENST00000162749","12",6330668,6330686
"14613","ENST00000537842","12",6330668,6330686
"14614","ENST00000540022","12",6330668,6330686
"14615","ENST00000539372","12",6330668,6330686
"14616","ENST00000536717","12",6330668,6330686
"14617","ENST00000535958","12",6341856,6341874
"14618","ENST00000534885","12",6341856,6341874
"14619","ENST00000543995","12",6341856,6341874
"14620","ENST00000543048","12",6341856,6341874
"14621","ENST00000536194","12",6341856,6341874
"14622","ENST00000162749","12",6341856,6341874
"14623","ENST00000540022","12",6341856,6341874
"14624","ENST00000440083","12",6341856,6341874
"14625","ENST00000539372","12",6341856,6341874
"14626","ENST00000538363","12",6341856,6341874
"14627","ENST00000535958","12",6341786,6341804
"14628","ENST00000534885","12",6341786,6341804
"14629","ENST00000543995","12",6341786,6341804
"14630","ENST00000543048","12",6341786,6341804
"14631","ENST00000536194","12",6341786,6341804
"14632","ENST00000162749","12",6341786,6341804
"14633","ENST00000540022","12",6341786,6341804
"14634","ENST00000440083","12",6341786,6341804
"14635","ENST00000539372","12",6341786,6341804
"14636","ENST00000538363","12",6341786,6341804
"14637","ENST00000366159","12",6341786,6341804
"14638","ENST00000534885","12",6329954,6329972
"14639","ENST00000543359","12",6329954,6329972
"14640","ENST00000543995","12",6329954,6329972
"14641","ENST00000162749","12",6329954,6329972
"14642","ENST00000540022","12",6329954,6329972
"14643","ENST00000536717","12",6329954,6329972
"14644","ENST00000535958","12",6341845,6341863
"14645","ENST00000534885","12",6341845,6341863
"14646","ENST00000543995","12",6341845,6341863
"14647","ENST00000543048","12",6341845,6341863
"14648","ENST00000536194","12",6341845,6341863
"14649","ENST00000162749","12",6341845,6341863
"14650","ENST00000540022","12",6341845,6341863
"14651","ENST00000440083","12",6341845,6341863
"14652","ENST00000539372","12",6341845,6341863
"14653","ENST00000538363","12",6341845,6341863
"14654","ENST00000534885","12",6329910,6329928
"14655","ENST00000543359","12",6329910,6329928
"14656","ENST00000543995","12",6329910,6329928
"14657","ENST00000162749","12",6329910,6329928
"14658","ENST00000540022","12",6329910,6329928
"14659","ENST00000536717","12",6329910,6329928
"14660","ENST00000535958","12",6341853,6341871
"14661","ENST00000534885","12",6341853,6341871
"14662","ENST00000543995","12",6341853,6341871
"14663","ENST00000543048","12",6341853,6341871
"14664","ENST00000536194","12",6341853,6341871
"14665","ENST00000162749","12",6341853,6341871
"14666","ENST00000540022","12",6341853,6341871
"14667","ENST00000440083","12",6341853,6341871
"14668","ENST00000539372","12",6341853,6341871
"14669","ENST00000538363","12",6341853,6341871
"14670","ENST00000535958","12",6334215,6334233
"14671","ENST00000543995","12",6334215,6334233
"14672","ENST00000543048","12",6334215,6334233
"14673","ENST00000536194","12",6334215,6334233
"14674","ENST00000162749","12",6334215,6334233
"14675","ENST00000540022","12",6334215,6334233
"14676","ENST00000440083","12",6334215,6334233
"14677","ENST00000539372","12",6334215,6334233
"14678","ENST00000538363","12",6334215,6334233
"14679","ENST00000366159","12",6334215,6334233
"14680","ENST00000437813","12",6334215,6334233
"14681","ENST00000535958","12",6333836,6333854
"14682","ENST00000534885","12",6333836,6333854
"14683","ENST00000162749","12",6333836,6333854
"14684","ENST00000440083","12",6333836,6333854
"14685","ENST00000539372","12",6333836,6333854
"14686","ENST00000366159","12",6333836,6333854
"14687","ENST00000437813","12",6333836,6333854
"14688","ENST00000535958","12",6334118,6334136
"14689","ENST00000543995","12",6334118,6334136
"14690","ENST00000543048","12",6334118,6334136
"14691","ENST00000536194","12",6334118,6334136
"14692","ENST00000162749","12",6334118,6334136
"14693","ENST00000540022","12",6334118,6334136
"14694","ENST00000440083","12",6334118,6334136
"14695","ENST00000539372","12",6334118,6334136
"14696","ENST00000538363","12",6334118,6334136
